game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source
2023-07-02,2023,Allisha Gray,ATL,LAS,H,32.0,15.0,2.0,2.0,0.0,2.0,0.0,,,,,,,,,allisha gray,1,csv
2023-07-06,2023,Allisha Gray,ATL,LAS,A,34.0,23.0,4.0,6.0,2.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2023-07-08,2023,Allisha Gray,ATL,CHI,A,37.0,21.0,5.0,3.0,2.0,3.0,1.0,,,,,,,,,allisha gray,0,csv
2023-07-10,2023,Allisha Gray,ATL,CHI,A,36.0,11.0,5.0,5.0,1.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2023-07-12,2023,Allisha Gray,ATL,SEA,H,32.0,19.0,6.0,3.0,0.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2023-07-16,2023,Allisha Gray,ATL,STE,H,18.0,10.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2023-07-18,2023,Allisha Gray,ATL,MIN,H,29.0,12.0,3.0,6.0,3.0,2.0,0.0,,,,,,,,,allisha gray,1,csv
2023-07-20,2023,Allisha Gray,ATL,CON,A,35.0,18.0,6.0,7.0,1.0,0.0,1.0,,,,,,,,,allisha gray,0,csv
2023-07-22,2023,Allisha Gray,ATL,CON,H,34.0,17.0,7.0,2.0,1.0,2.0,0.0,,,,,,,,,allisha gray,1,csv
2023-07-25,2023,Allisha Gray,ATL,PHX,H,25.0,12.0,5.0,3.0,2.0,0.0,2.0,,,,,,,,,allisha gray,1,csv
2023-07-27,2023,Allisha Gray,ATL,NYL,A,39.0,25.0,8.0,6.0,2.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2023-07-30,2023,Allisha Gray,ATL,WAS,H,37.0,27.0,5.0,4.0,3.0,1.0,1.0,,,,,,,,,allisha gray,1,csv
2023-08-02,2023,Allisha Gray,ATL,LVA,A,31.0,8.0,2.0,2.0,0.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2023-08-04,2023,Allisha Gray,ATL,PHX,A,23.0,10.0,4.0,1.0,1.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2023-08-06,2023,Allisha Gray,ATL,IND,H,33.0,21.0,3.0,4.0,3.0,1.0,1.0,,,,,,,,,allisha gray,1,csv
2023-08-11,2023,Allisha Gray,ATL,SEA,A,32.0,17.0,7.0,3.0,0.0,3.0,0.0,,,,,,,,,allisha gray,0,csv
2023-08-12,2023,Allisha Gray,ATL,LAS,A,30.0,8.0,4.0,4.0,0.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2023-08-14,2023,Allisha Gray,ATL,LVA,A,33.0,19.0,3.0,0.0,1.0,1.0,1.0,,,,,,,,,allisha gray,0,csv
2023-08-18,2023,Allisha Gray,ATL,CHI,H,38.0,20.0,7.0,0.0,2.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2023-08-27,2023,Allisha Gray,ATL,IND,A,36.0,13.0,4.0,4.0,1.0,0.0,1.0,,,,,,,,,allisha gray,0,csv
2023-08-29,2023,Allisha Gray,ATL,PHX,H,26.0,18.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2023-09-02,2023,Allisha Gray,ATL,MIN,A,29.0,11.0,7.0,3.0,1.0,1.0,1.0,,,,,,,,,allisha gray,0,csv
2023-09-06,2023,Allisha Gray,ATL,SEA,H,33.0,18.0,3.0,2.0,0.0,2.0,1.0,,,,,,,,,allisha gray,1,csv
2023-09-08,2023,Allisha Gray,ATL,WAS,A,37.0,17.0,8.0,1.0,2.0,0.0,0.0,,,,,,,,,allisha gray,0,csv
2023-09-10,2023,Allisha Gray,ATL,DAL,H,30.0,13.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,allisha gray,1,csv
2024-05-16,2024,Allisha Gray,ATL,LAS,A,29.0,12.0,3.0,0.0,2.0,0.0,1.0,,,,,,,,,allisha gray,0,csv
2024-05-19,2024,Allisha Gray,ATL,PHX,A,33.0,22.0,6.0,2.0,3.0,2.0,2.0,,,,,,,,,allisha gray,0,csv
2024-05-21,2024,Allisha Gray,ATL,DAL,H,35.0,21.0,2.0,3.0,4.0,3.0,0.0,,,,,,,,,allisha gray,1,csv
2024-05-26,2024,Allisha Gray,ATL,MIN,H,30.0,7.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2024-05-29,2024,Allisha Gray,ATL,WAS,A,36.0,19.0,2.0,3.0,4.0,2.0,1.0,,,,,,,,,allisha gray,0,csv
2024-05-31,2024,Allisha Gray,ATL,LVA,H,34.0,24.0,4.0,3.0,6.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2024-06-02,2024,Allisha Gray,ATL,CON,H,30.0,9.0,4.0,1.0,1.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2024-06-06,2024,Allisha Gray,ATL,NYL,H,32.0,16.0,5.0,0.0,0.0,2.0,0.0,,,,,,,,,allisha gray,1,csv
2024-06-08,2024,Allisha Gray,ATL,CHI,A,31.0,14.0,3.0,0.0,2.0,1.0,1.0,,,,,,,,,allisha gray,0,csv
2024-06-11,2024,Allisha Gray,ATL,WAS,H,28.0,9.0,5.0,5.0,1.0,0.0,1.0,,,,,,,,,allisha gray,1,csv
2024-06-13,2024,Allisha Gray,ATL,IND,A,34.0,12.0,5.0,1.0,1.0,0.0,1.0,,,,,,,,,allisha gray,0,csv
2024-06-16,2024,Allisha Gray,ATL,LAS,H,34.0,25.0,3.0,2.0,3.0,3.0,0.0,,,,,,,,,allisha gray,1,csv
2024-06-20,2024,Allisha Gray,ATL,MIN,A,38.0,7.0,8.0,4.0,0.0,2.0,0.0,,,,,,,,,allisha gray,0,csv
2024-06-21,2024,Allisha Gray,ATL,IND,H,34.0,19.0,4.0,3.0,2.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2024-06-23,2024,Allisha Gray,ATL,NYL,H,28.0,8.0,3.0,4.0,0.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2024-06-28,2024,Allisha Gray,ATL,CON,A,33.0,17.0,5.0,1.0,2.0,0.0,2.0,,,,,,,,,allisha gray,0,csv
2024-06-30,2024,Allisha Gray,ATL,NYL,A,36.0,24.0,5.0,0.0,3.0,0.0,1.0,,,,,,,,,allisha gray,0,csv
2024-07-02,2024,Allisha Gray,ATL,CHI,H,35.0,19.0,3.0,4.0,3.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2024-07-05,2024,Allisha Gray,ATL,DAL,A,37.0,19.0,7.0,8.0,1.0,1.0,1.0,,,,,,,,,allisha gray,0,csv
2024-07-07,2024,Allisha Gray,ATL,CON,A,21.0,19.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2024-07-10,2024,Allisha Gray,ATL,CHI,A,37.0,20.0,6.0,1.0,1.0,1.0,2.0,,,,,,,,,allisha gray,0,csv
2024-07-12,2024,Allisha Gray,ATL,LVA,H,38.0,11.0,7.0,4.0,0.0,0.0,1.0,,,,,,,,,allisha gray,1,csv
2024-07-14,2024,Allisha Gray,ATL,SEA,A,28.0,12.0,1.0,3.0,0.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2024-07-17,2024,Allisha Gray,ATL,MIN,A,27.0,7.0,3.0,3.0,1.0,0.0,1.0,,,,,,,,,allisha gray,0,csv
2024-07-21,2024,Allisha Gray,ATL,USA,H,22.0,16.0,3.0,3.0,1.0,5.0,0.0,,,,,,,,,allisha gray,1,csv
2024-08-16,2024,Allisha Gray,ATL,SEA,H,38.0,19.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,allisha gray,1,csv
2024-08-18,2024,Allisha Gray,ATL,CON,H,36.0,11.0,3.0,4.0,0.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2024-08-21,2024,Allisha Gray,ATL,PHX,H,33.0,21.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2024-08-23,2024,Allisha Gray,ATL,PHX,H,37.0,22.0,7.0,3.0,3.0,2.0,1.0,,,,,,,,,allisha gray,1,csv
2024-08-26,2024,Allisha Gray,ATL,IND,H,22.0,12.0,2.0,2.0,3.0,0.0,2.0,,,,,,,,,allisha gray,1,csv
2024-08-29,2024,Allisha Gray,ATL,SEA,A,38.0,22.0,5.0,0.0,2.0,1.0,1.0,,,,,,,,,allisha gray,0,csv
2024-08-31,2024,Allisha Gray,ATL,LVA,A,37.0,17.0,9.0,6.0,2.0,1.0,2.0,,,,,,,,,allisha gray,0,csv
2024-09-01,2024,Allisha Gray,ATL,LAS,A,33.0,12.0,4.0,3.0,2.0,2.0,0.0,,,,,,,,,allisha gray,0,csv
2024-09-04,2024,Allisha Gray,ATL,PHX,A,29.0,9.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2024-09-06,2024,Allisha Gray,ATL,DAL,H,42.0,19.0,8.0,3.0,2.0,1.0,1.0,,,,,,,,,allisha gray,1,csv
2024-09-08,2024,Allisha Gray,ATL,IND,A,43.0,15.0,5.0,5.0,3.0,2.0,1.0,,,,,,,,,allisha gray,0,csv
2024-09-10,2024,Allisha Gray,ATL,MIN,H,33.0,17.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2024-09-13,2024,Allisha Gray,ATL,WAS,H,37.0,17.0,10.0,5.0,2.0,3.0,1.0,,,,,,,,,allisha gray,1,csv
2024-09-15,2024,Allisha Gray,ATL,WAS,A,41.0,12.0,9.0,3.0,1.0,3.0,1.0,,,,,,,,,allisha gray,0,csv
2024-09-17,2024,Allisha Gray,ATL,CHI,H,33.0,15.0,2.0,1.0,2.0,0.0,3.0,,,,,,,,,allisha gray,1,csv
2024-09-19,2024,Allisha Gray,ATL,NYL,A,20.0,10.0,5.0,5.0,1.0,0.0,0.0,,,,,,,,,allisha gray,0,csv
2025-05-16,2025,Allisha Gray,ATL,WAS,A,36.0,25.0,8.0,7.0,6.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2025-05-20,2025,Allisha Gray,ATL,IND,A,36.0,16.0,2.0,6.0,3.0,1.0,1.0,,,,,,,,,allisha gray,0,csv
2025-05-22,2025,Allisha Gray,ATL,IND,H,31.0,11.0,5.0,2.0,0.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2025-05-24,2025,Allisha Gray,ATL,DAL,H,37.0,27.0,5.0,6.0,4.0,0.0,3.0,,,,,,,,,allisha gray,1,csv
2025-05-25,2025,Allisha Gray,ATL,CON,H,33.0,18.0,7.0,3.0,2.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2025-05-28,2025,Allisha Gray,ATL,LAS,A,36.0,25.0,5.0,6.0,2.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2025-05-31,2025,Allisha Gray,ATL,SEA,A,38.0,28.0,4.0,2.0,3.0,0.0,0.0,,,,,,,,,allisha gray,0,csv
2025-06-06,2025,Allisha Gray,ATL,CON,A,38.0,11.0,6.0,4.0,1.0,3.0,0.0,,,,,,,,,allisha gray,0,csv
2025-06-10,2025,Allisha Gray,ATL,IND,H,33.0,23.0,6.0,4.0,1.0,2.0,1.0,,,,,,,,,allisha gray,1,csv
2025-06-13,2025,Allisha Gray,ATL,CHI,H,36.0,15.0,7.0,5.0,0.0,0.0,1.0,,,,,,,,,allisha gray,1,csv
2025-06-15,2025,Allisha Gray,ATL,WAS,A,29.0,32.0,5.0,4.0,6.0,3.0,0.0,,,,,,,,,allisha gray,0,csv
2025-06-17,2025,Allisha Gray,ATL,NYL,A,36.0,14.0,5.0,5.0,2.0,0.0,0.0,,,,,,,,,allisha gray,0,csv
2025-06-20,2025,Allisha Gray,ATL,WAS,H,33.0,18.0,2.0,0.0,2.0,1.0,2.0,,,,,,,,,allisha gray,1,csv
2025-06-22,2025,Allisha Gray,ATL,CHI,H,38.0,19.0,5.0,4.0,5.0,2.0,1.0,,,,,,,,,allisha gray,1,csv
2025-06-25,2025,Allisha Gray,ATL,DAL,A,39.0,13.0,3.0,1.0,2.0,0.0,0.0,,,,,,,,,allisha gray,0,csv
2025-06-27,2025,Allisha Gray,ATL,MIN,H,42.0,17.0,8.0,4.0,1.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2025-06-29,2025,Allisha Gray,ATL,NYL,H,36.0,20.0,9.0,6.0,2.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2025-07-03,2025,Allisha Gray,ATL,SEA,H,40.0,12.0,11.0,4.0,2.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2025-07-07,2025,Allisha Gray,ATL,GSV,H,35.0,24.0,1.0,4.0,3.0,2.0,1.0,,,,,,,,,allisha gray,1,csv
2025-07-11,2025,Allisha Gray,ATL,IND,A,36.0,6.0,4.0,2.0,1.0,0.0,0.0,,,,,,,,,allisha gray,0,csv
2025-07-13,2025,Allisha Gray,ATL,NYL,A,38.0,16.0,8.0,3.0,1.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2025-07-16,2025,Allisha Gray,ATL,CHI,A,26.0,14.0,7.0,5.0,2.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2025-07-20,2025,Allisha Gray,ATL,CLA,A,16.0,18.0,0.0,2.0,5.0,0.0,0.0,,,,,,,,,allisha gray,0,csv
2025-07-23,2025,Allisha Gray,ATL,LVA,A,36.0,24.0,8.0,2.0,5.0,2.0,0.0,,,,,,,,,allisha gray,0,csv
2025-07-24,2025,Allisha Gray,ATL,PHX,A,37.0,28.0,7.0,6.0,3.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2025-07-27,2025,Allisha Gray,ATL,MIN,A,37.0,12.0,1.0,2.0,0.0,4.0,0.0,,,,,,,,,allisha gray,0,csv
2025-07-29,2025,Allisha Gray,ATL,GSV,H,34.0,12.0,6.0,2.0,2.0,3.0,0.0,,,,,,,,,allisha gray,1,csv
2025-07-31,2025,Allisha Gray,ATL,DAL,A,35.0,15.0,6.0,7.0,3.0,2.0,0.0,,,,,,,,,allisha gray,0,csv
2025-08-01,2025,Allisha Gray,ATL,PHX,H,28.0,26.0,2.0,2.0,7.0,0.0,1.0,,,,,,,,,allisha gray,1,csv
2025-08-03,2025,Allisha Gray,ATL,WAS,H,35.0,22.0,6.0,4.0,2.0,2.0,0.0,,,,,,,,,allisha gray,1,csv
2025-08-08,2025,Allisha Gray,ATL,CHI,A,34.0,25.0,4.0,2.0,3.0,0.0,1.0,,,,,,,,,allisha gray,0,csv
2025-08-10,2025,Allisha Gray,ATL,PHX,A,37.0,17.0,5.0,5.0,1.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2025-08-14,2025,Allisha Gray,ATL,SEA,A,39.0,22.0,11.0,1.0,3.0,1.0,0.0,,,,,,,,,allisha gray,0,csv
2025-08-16,2025,Allisha Gray,ATL,SEA,H,37.0,12.0,5.0,4.0,0.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2025-08-18,2025,Allisha Gray,ATL,GSV,A,32.0,13.0,3.0,4.0,2.0,2.0,0.0,,,,,,,,,allisha gray,0,csv
2025-08-20,2025,Allisha Gray,ATL,LVA,A,36.0,16.0,6.0,2.0,2.0,2.0,0.0,,,,,,,,,allisha gray,0,csv
2025-08-21,2025,Allisha Gray,ATL,MIN,H,31.0,27.0,4.0,2.0,3.0,3.0,2.0,,,,,,,,,allisha gray,1,csv
2025-08-23,2025,Allisha Gray,ATL,NYL,H,32.0,19.0,4.0,2.0,4.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2025-08-27,2025,Allisha Gray,ATL,LVA,H,37.0,15.0,5.0,2.0,1.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2025-08-29,2025,Allisha Gray,ATL,DAL,H,36.0,19.0,4.0,5.0,1.0,1.0,0.0,,,,,,,,,allisha gray,1,csv
2025-09-01,2025,Allisha Gray,ATL,CON,A,37.0,17.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,allisha gray,0,csv
2025-09-08,2025,Allisha Gray,ATL,CON,H,20.0,15.0,6.0,0.0,2.0,0.0,0.0,,,,,,,,,allisha gray,1,csv
2025-09-10,2025,Allisha Gray,ATL,CON,A,20.0,13.0,2.0,5.0,3.0,0.0,1.0,,,,,,,,,allisha gray,0,csv
2025-05-16,2025,Alysha Clark,LVA,NYL,H,26.3,11.5,6.5,1.4,1.0,1.3,0.3,,,,,,,,,alysha clark,1,csv
2025-05-18,2025,Alysha Clark,LVA,NYL,H,27.2,10.9,7.6,1.7,0.8,0.7,0.5,,,,,,,,,alysha clark,1,csv
2025-05-20,2025,Alysha Clark,LVA,NYL,H,23.2,9.5,6.6,2.0,2.8,1.3,0.8,,,,,,,,,alysha clark,1,csv
2025-05-22,2025,Alysha Clark,LVA,NYL,H,28.6,4.8,3.1,4.4,1.3,1.6,0.2,,,,,,,,,alysha clark,1,csv
2025-05-24,2025,Alysha Clark,LVA,NYL,H,25.6,5.8,2.3,3.5,1.8,2.2,0.6,,,,,,,,,alysha clark,1,csv
2025-05-26,2025,Alysha Clark,LVA,NYL,H,20.3,1.3,5.0,2.1,1.4,1.5,0.0,,,,,,,,,alysha clark,1,csv
2025-05-28,2025,Alysha Clark,LVA,NYL,H,22.7,13.1,4.1,0.0,1.9,1.1,0.0,,,,,,,,,alysha clark,1,csv
2025-05-30,2025,Alysha Clark,LVA,NYL,H,24.8,7.7,0.7,0.4,1.2,0.4,1.1,,,,,,,,,alysha clark,1,csv
2025-06-01,2025,Alysha Clark,LVA,NYL,H,24.5,13.5,0.6,0.0,2.3,0.8,0.5,,,,,,,,,alysha clark,1,csv
2025-06-03,2025,Alysha Clark,LVA,NYL,H,23.0,5.2,1.6,2.4,1.4,0.5,0.0,,,,,,,,,alysha clark,1,csv
2025-06-05,2025,Alysha Clark,LVA,NYL,H,23.5,8.2,1.7,0.0,2.4,0.2,0.2,,,,,,,,,alysha clark,1,csv
2025-06-07,2025,Alysha Clark,LVA,NYL,H,27.0,3.2,4.5,0.5,1.6,0.6,1.1,,,,,,,,,alysha clark,1,csv
2025-06-09,2025,Alysha Clark,LVA,NYL,H,25.4,2.5,6.0,3.8,0.7,0.1,0.0,,,,,,,,,alysha clark,1,csv
2025-06-11,2025,Alysha Clark,LVA,NYL,H,25.6,12.4,6.2,5.4,0.7,0.0,0.0,,,,,,,,,alysha clark,1,csv
2025-06-13,2025,Alysha Clark,LVA,NYL,H,23.0,4.7,5.0,2.3,0.0,0.7,0.4,,,,,,,,,alysha clark,1,csv
2025-06-15,2025,Alysha Clark,LVA,NYL,H,24.6,11.9,3.0,1.7,0.8,1.7,0.8,,,,,,,,,alysha clark,1,csv
2025-06-17,2025,Alysha Clark,LVA,NYL,H,29.9,8.2,0.5,1.0,2.7,1.1,0.5,,,,,,,,,alysha clark,1,csv
2025-06-19,2025,Alysha Clark,LVA,NYL,H,23.9,9.9,9.7,0.1,0.0,1.6,0.0,,,,,,,,,alysha clark,1,csv
2025-06-21,2025,Alysha Clark,LVA,NYL,H,23.6,7.7,6.8,3.6,0.5,0.3,0.5,,,,,,,,,alysha clark,1,csv
2025-06-23,2025,Alysha Clark,LVA,NYL,H,26.7,7.5,0.0,0.0,0.5,1.1,0.5,,,,,,,,,alysha clark,1,csv
2025-06-25,2025,Alysha Clark,LVA,NYL,H,27.3,8.4,5.0,3.4,1.6,0.0,0.0,,,,,,,,,alysha clark,1,csv
2025-06-27,2025,Alysha Clark,LVA,NYL,H,25.8,6.1,8.2,0.4,1.2,0.9,0.0,,,,,,,,,alysha clark,1,csv
2025-06-29,2025,Alysha Clark,LVA,NYL,H,28.7,10.7,4.8,0.0,0.0,0.9,0.2,,,,,,,,,alysha clark,1,csv
2025-07-01,2025,Alysha Clark,LVA,NYL,H,23.2,11.6,5.1,0.0,1.3,1.6,1.2,,,,,,,,,alysha clark,1,csv
2023-05-19,2023,Alyssa Thomas,PHX,IND,A,38.0,18.0,11.0,6.0,0.0,3.0,2.0,,,,,,,,,alyssa thomas,0,csv
2023-05-21,2023,Alyssa Thomas,PHX,WAS,H,37.0,14.0,16.0,6.0,0.0,3.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-05-23,2023,Alyssa Thomas,PHX,WAS,A,36.0,22.0,10.0,5.0,0.0,2.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-05-27,2023,Alyssa Thomas,PHX,NYL,A,33.0,5.0,8.0,2.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-05-30,2023,Alyssa Thomas,PHX,IND,H,37.0,13.0,17.0,7.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-06-02,2023,Alyssa Thomas,PHX,MIN,A,40.0,16.0,9.0,16.0,0.0,0.0,1.0,,,,,,,,,alyssa thomas,0,csv
2023-06-04,2023,Alyssa Thomas,PHX,DAL,H,37.0,13.0,10.0,6.0,0.0,1.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-06-06,2023,Alyssa Thomas,PHX,LVA,H,40.0,14.0,11.0,5.0,0.0,1.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-06-08,2023,Alyssa Thomas,PHX,LVA,H,34.0,9.0,8.0,12.0,0.0,3.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-06-11,2023,Alyssa Thomas,PHX,ATL,A,36.0,17.0,12.0,8.0,0.0,3.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-06-15,2023,Alyssa Thomas,PHX,ATL,H,43.0,23.0,6.0,7.0,0.0,3.0,1.0,,,,,,,,,alyssa thomas,1,csv
2023-06-18,2023,Alyssa Thomas,PHX,LAS,A,40.0,16.0,4.0,12.0,0.0,5.0,1.0,,,,,,,,,alyssa thomas,0,csv
2023-06-21,2023,Alyssa Thomas,PHX,SEA,A,40.0,13.0,15.0,12.0,0.0,3.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-06-23,2023,Alyssa Thomas,PHX,MIN,A,28.0,15.0,9.0,2.0,0.0,1.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-06-25,2023,Alyssa Thomas,PHX,CHI,H,33.0,14.0,11.0,12.0,0.0,2.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-06-27,2023,Alyssa Thomas,PHX,NYL,H,40.0,11.0,10.0,10.0,0.0,4.0,1.0,,,,,,,,,alyssa thomas,1,csv
2023-07-01,2023,Alyssa Thomas,PHX,LVA,A,33.0,12.0,5.0,11.0,0.0,2.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-07-06,2023,Alyssa Thomas,PHX,SEA,H,23.0,16.0,5.0,7.0,0.0,3.0,1.0,,,,,,,,,alyssa thomas,1,csv
2023-07-09,2023,Alyssa Thomas,PHX,WAS,H,39.0,22.0,9.0,6.0,0.0,1.0,1.0,,,,,,,,,alyssa thomas,1,csv
2023-07-12,2023,Alyssa Thomas,PHX,CHI,A,38.0,19.0,7.0,10.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-07-16,2023,Alyssa Thomas,PHX,STE,H,10.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-07-19,2023,Alyssa Thomas,PHX,PHX,A,40.0,11.0,6.0,7.0,0.0,0.0,2.0,,,,,,,,,alyssa thomas,0,csv
2023-07-20,2023,Alyssa Thomas,PHX,ATL,H,38.0,12.0,10.0,7.0,0.0,2.0,2.0,,,,,,,,,alyssa thomas,1,csv
2023-07-22,2023,Alyssa Thomas,PHX,ATL,A,30.0,15.0,11.0,8.0,0.0,1.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-07-26,2023,Alyssa Thomas,PHX,DAL,A,40.0,8.0,10.0,7.0,0.0,0.0,1.0,,,,,,,,,alyssa thomas,0,csv
2023-07-30,2023,Alyssa Thomas,PHX,MIN,H,38.0,17.0,14.0,11.0,0.0,2.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-08-01,2023,Alyssa Thomas,PHX,MIN,H,40.0,21.0,20.0,12.0,0.0,3.0,1.0,,,,,,,,,alyssa thomas,1,csv
2023-08-04,2023,Alyssa Thomas,PHX,IND,A,31.0,11.0,7.0,8.0,0.0,2.0,1.0,,,,,,,,,alyssa thomas,0,csv
2023-08-08,2023,Alyssa Thomas,PHX,SEA,A,35.0,16.0,12.0,8.0,0.0,4.0,1.0,,,,,,,,,alyssa thomas,0,csv
2023-08-11,2023,Alyssa Thomas,PHX,PHX,A,40.0,20.0,11.0,8.0,0.0,0.0,1.0,,,,,,,,,alyssa thomas,0,csv
2023-08-13,2023,Alyssa Thomas,PHX,DAL,A,40.0,26.0,10.0,5.0,0.0,2.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-08-18,2023,Alyssa Thomas,PHX,DAL,H,39.0,15.0,10.0,7.0,0.0,2.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-08-20,2023,Alyssa Thomas,PHX,CHI,A,38.0,22.0,5.0,8.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-08-22,2023,Alyssa Thomas,PHX,WAS,A,40.0,22.0,10.0,4.0,0.0,3.0,1.0,,,,,,,,,alyssa thomas,0,csv
2023-08-24,2023,Alyssa Thomas,PHX,NYL,H,45.0,22.0,7.0,12.0,0.0,3.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-08-27,2023,Alyssa Thomas,PHX,LAS,H,38.0,17.0,10.0,8.0,0.0,2.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-08-31,2023,Alyssa Thomas,PHX,PHX,H,39.0,12.0,13.0,8.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-09-02,2023,Alyssa Thomas,PHX,NYL,A,26.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,0,csv
2023-09-05,2023,Alyssa Thomas,PHX,LAS,H,37.0,27.0,12.0,14.0,0.0,6.0,1.0,,,,,,,,,alyssa thomas,1,csv
2023-09-08,2023,Alyssa Thomas,PHX,IND,H,31.0,10.0,14.0,8.0,0.0,1.0,0.0,,,,,,,,,alyssa thomas,1,csv
2023-09-10,2023,Alyssa Thomas,PHX,CHI,H,16.0,5.0,5.0,4.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,1,csv
2024-05-14,2024,Alyssa Thomas,PHX,IND,H,36.0,13.0,10.0,13.0,0.0,3.0,0.0,,,,,,,,,alyssa thomas,1,csv
2024-05-17,2024,Alyssa Thomas,PHX,WAS,H,37.0,13.0,11.0,6.0,0.0,2.0,1.0,,,,,,,,,alyssa thomas,1,csv
2024-05-20,2024,Alyssa Thomas,PHX,IND,A,40.0,24.0,14.0,9.0,0.0,1.0,1.0,,,,,,,,,alyssa thomas,0,csv
2024-05-23,2024,Alyssa Thomas,PHX,MIN,H,44.0,18.0,7.0,5.0,0.0,2.0,2.0,,,,,,,,,alyssa thomas,1,csv
2024-05-26,2024,Alyssa Thomas,PHX,CHI,A,23.0,9.0,6.0,6.0,0.0,1.0,0.0,,,,,,,,,alyssa thomas,0,csv
2024-05-28,2024,Alyssa Thomas,PHX,PHX,H,24.0,10.0,6.0,8.0,0.0,1.0,1.0,,,,,,,,,alyssa thomas,1,csv
2024-05-31,2024,Alyssa Thomas,PHX,DAL,H,36.0,15.0,9.0,14.0,0.0,2.0,1.0,,,,,,,,,alyssa thomas,1,csv
2024-06-02,2024,Alyssa Thomas,PHX,ATL,A,35.0,8.0,14.0,11.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,0,csv
2024-06-04,2024,Alyssa Thomas,PHX,WAS,H,32.0,7.0,7.0,7.0,0.0,0.0,0.0,,,,,,,,,alyssa thomas,1,csv
